1.000,2013-08-20 06:21:00,2013-08-20 17:21:00
1.000,2013-08-21 09:03:00,2013-08-21 14:03:00
1.000,2013-08-22 06:30:00,2013-08-22 14:30:00
1.000,2013-08-23 06:42:00,2013-08-23 14:42:00
1.000,2013-08-26 06:09:00,2013-08-26 15:09:00
1.000,2013-08-27 06:07:00,2013-08-27 15:07:00
1.000,2013-08-28 08:13:00,2013-08-28 09:19:00
1.000,2013-08-28 09:31:00,2013-08-28 14:25:00
1.000,2013-08-29 06:09:00,2013-08-29 14:09:00
